Date,Open,High,Low,Close,Adj Close,Volume
1976-11-26,2.360252,2.360252,2.360252,2.360252,1.360844,500
1976-11-29,2.360252,2.360252,2.360252,2.360252,1.360844,2500
1976-11-30,2.322388,2.322388,2.322388,2.322388,1.339013,500
1976-12-01,2.347632,2.347632,2.347632,2.347632,1.353568,2500
1976-12-02,2.347632,2.347632,2.347632,2.347632,1.353568,2500
1976-12-03,2.461226,2.461226,2.461226,2.461226,1.419063,10000
1976-12-06,2.701038,2.701038,2.701038,2.701038,1.557331,22500
1976-12-07,2.789390,2.789390,2.789390,2.789390,1.608270,33500
1976-12-08,2.827254,2.827254,2.827254,2.827254,1.630103,2500
1976-12-09,2.814632,2.814632,2.814632,2.814632,1.622824,500
1976-12-10,2.814632,2.814632,2.814632,2.814632,1.622824,500
1976-12-13,2.940850,2.940850,2.940850,2.940850,1.695598,22500
1976-12-14,2.966094,2.966094,2.966094,2.966094,1.710154,7500
1976-12-15,3.054444,3.054444,3.054444,3.054444,1.761092,3000
1976-12-16,3.003958,3.003958,3.003958,3.003958,1.731984,2500
1976-12-17,3.041824,3.041824,3.041824,3.041824,1.753817,500
1976-12-20,2.966094,2.966094,2.966094,2.966094,1.710154,500
1976-12-21,2.953472,2.953472,2.953472,2.953472,1.702876,500
1976-12-22,3.016580,3.016580,3.016580,3.016580,1.739262,9000
1976-12-23,3.180662,3.180662,3.180662,3.180662,1.833866,1000
1976-12-27,3.458338,3.458338,3.458338,3.458338,1.993964,32000
1976-12-28,3.445716,3.445716,3.445716,3.445716,1.986688,2500
1976-12-29,3.433094,3.433094,3.433094,3.433094,1.979410,1000
1976-12-30,3.445716,3.445716,3.445716,3.445716,1.986688,2500
1976-12-31,3.445716,3.445716,3.445716,3.445716,1.986688,2500
1977-01-03,3.458338,3.458338,3.458338,3.458338,1.993964,500
1977-01-04,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-01-05,3.382608,3.382608,3.382608,3.382608,1.950301,32000
1977-01-06,3.256392,3.256392,3.256392,3.256392,1.877529,19500
1977-01-07,3.205904,3.205904,3.205904,3.205904,1.848420,500
1977-01-10,3.281634,3.281634,3.281634,3.281634,1.892083,2500
1977-01-11,3.168040,3.168040,3.168040,3.168040,1.826589,18500
1977-01-12,3.142796,3.142796,3.142796,3.142796,1.812034,500
1977-01-13,3.319500,3.319500,3.319500,3.319500,1.913915,2500
1977-01-14,3.306878,3.306878,3.306878,3.306878,1.906639,2500
1977-01-17,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-01-18,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-01-19,3.382608,3.382608,3.382608,3.382608,1.950301,22500
1977-01-20,3.306878,3.306878,3.306878,3.306878,1.906639,20000
1977-01-21,3.470960,3.470960,3.470960,3.470960,2.001242,2500
1977-01-24,3.571934,3.571934,3.571934,3.571934,2.059461,19500
1977-01-25,3.496204,3.496204,3.496204,3.496204,2.015797,500
1977-01-26,3.622420,3.622420,3.622420,3.622420,2.088569,58000
1977-01-27,3.571934,3.571934,3.571934,3.571934,2.059461,9500
1977-01-28,3.571934,3.571934,3.571934,3.571934,2.059461,500
1977-01-31,3.420474,3.420474,3.420474,3.420474,1.972134,500
1977-02-01,3.458338,3.458338,3.458338,3.458338,1.993964,19500
1977-02-02,3.622420,3.622420,3.622420,3.622420,2.088569,9500
1977-02-03,3.508824,3.508824,3.508824,3.508824,2.023073,9500
1977-02-04,3.584554,3.584554,3.584554,3.584554,2.066737,2500
1977-02-07,3.773880,3.773880,3.773880,3.773880,2.175896,1000
1977-02-08,3.799124,3.799124,3.799124,3.799124,2.190451,15000
1977-02-09,3.710772,3.710772,3.710772,3.710772,2.139510,8500
1977-02-10,3.635042,3.635042,3.635042,3.635042,2.095847,1000
1977-02-11,3.635042,3.635042,3.635042,3.635042,2.095847,500
1977-02-14,3.470960,3.470960,3.470960,3.470960,2.001242,18500
1977-02-15,3.508824,3.508824,3.508824,3.508824,2.023073,500
1977-02-16,3.508824,3.508824,3.508824,3.508824,2.023073,10000
1977-02-17,3.647664,3.647664,3.647664,3.647664,2.103123,3000
1977-02-18,3.534068,3.534068,3.534068,3.534068,2.037628,1000
1977-02-22,3.571934,3.571934,3.571934,3.571934,2.059461,1000
1977-02-23,3.622420,3.622420,3.622420,3.622420,2.088569,500
1977-02-24,3.622420,3.622420,3.622420,3.622420,2.088569,26000
1977-02-25,3.622420,3.622420,3.622420,3.622420,2.088569,10000
1977-02-28,3.622420,3.622420,3.622420,3.622420,2.088569,2500
1977-03-01,3.597176,3.597176,3.597176,3.597176,2.074014,22500
1977-03-02,3.584554,3.584554,3.584554,3.584554,2.066737,7500
1977-03-03,3.571934,3.571934,3.571934,3.571934,2.059461,500
1977-03-04,3.584554,3.584554,3.584554,3.584554,2.066737,500
1977-03-07,3.496204,3.496204,3.496204,3.496204,2.015797,500
1977-03-08,3.496204,3.496204,3.496204,3.496204,2.015797,1000
1977-03-09,3.546690,3.546690,3.546690,3.546690,2.044906,500
1977-03-10,3.521446,3.521446,3.521446,3.521446,2.030351,8500
1977-03-11,3.496204,3.496204,3.496204,3.496204,2.015797,500
1977-03-14,3.458338,3.458338,3.458338,3.458338,1.993964,17000
1977-03-15,3.470960,3.470960,3.470960,3.470960,2.001242,10000
1977-03-16,3.496204,3.496204,3.496204,3.496204,2.015797,500
1977-03-17,3.458338,3.458338,3.458338,3.458338,1.993964,500
1977-03-18,3.508824,3.508824,3.508824,3.508824,2.023073,500
1977-03-21,3.508824,3.508824,3.508824,3.508824,2.023073,500
1977-03-22,3.470960,3.470960,3.470960,3.470960,2.001242,2500
1977-03-23,3.508824,3.508824,3.508824,3.508824,2.023073,42500
1977-03-24,3.458338,3.458338,3.458338,3.458338,1.993964,8500
1977-03-25,3.382608,3.382608,3.382608,3.382608,1.950301,52500
1977-03-28,3.205904,3.205904,3.205904,3.205904,1.848420,17000
1977-03-29,3.155418,3.155418,3.155418,3.155418,1.819311,67000
1977-03-30,3.231148,3.231148,3.231148,3.231148,1.862975,58000
1977-03-31,3.142796,3.142796,3.142796,3.142796,1.812034,500
1977-04-01,3.016580,3.016580,3.016580,3.016580,1.739262,500
1977-04-04,2.978714,2.978714,2.978714,2.978714,1.717430,7500
1977-04-05,2.940850,2.940850,2.940850,2.940850,1.695598,2500
1977-04-06,2.940850,2.940850,2.940850,2.940850,1.695598,10000
1977-04-07,2.902984,2.902984,2.902984,2.902984,1.673766,500
1977-04-11,3.067066,3.067066,3.067066,3.067066,1.768370,15000
1977-04-12,3.168040,3.168040,3.168040,3.168040,1.826589,32000
1977-04-13,3.155418,3.155418,3.155418,3.155418,1.819311,19500
1977-04-14,3.130174,3.130174,3.130174,3.130174,1.804757,9000
1977-04-15,3.029202,3.029202,3.029202,3.029202,1.746540,31500
1977-04-18,3.016580,3.016580,3.016580,3.016580,1.739262,25000
1977-04-19,3.029202,3.029202,3.029202,3.029202,1.746540,10000
1977-04-20,3.016580,3.016580,3.016580,3.016580,1.739262,1000
1977-04-21,3.016580,3.016580,3.016580,3.016580,1.739262,500
1977-04-22,3.016580,3.016580,3.016580,3.016580,1.739262,1000
1977-04-25,2.940850,2.940850,2.940850,2.940850,1.695598,7500
1977-04-26,2.953472,2.953472,2.953472,2.953472,1.702876,2500
1977-04-27,2.953472,2.953472,2.953472,2.953472,1.702876,500
1977-04-28,3.016580,3.016580,3.016580,3.016580,1.739262,1000
1977-04-29,3.016580,3.016580,3.016580,3.016580,1.739262,500
1977-05-02,3.180662,3.180662,3.180662,3.180662,1.833866,42500
1977-05-03,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-05-04,3.180662,3.180662,3.180662,3.180662,1.833866,1000
1977-05-05,3.193284,3.193284,3.193284,3.193284,1.841143,500
1977-05-06,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-05-09,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-05-10,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-05-11,3.016580,3.016580,3.016580,3.016580,1.739262,10000
1977-05-12,3.029202,3.029202,3.029202,3.029202,1.746540,33500
1977-05-13,3.029202,3.029202,3.029202,3.029202,1.746540,7500
1977-05-16,3.117554,3.117554,3.117554,3.117554,1.797480,8500
1977-05-17,3.079688,3.079688,3.079688,3.079688,1.775648,500
1977-05-18,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-05-19,3.079688,3.079688,3.079688,3.079688,1.775648,500
1977-05-20,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-05-23,3.067066,3.067066,3.067066,3.067066,1.768370,2500
1977-05-24,3.067066,3.067066,3.067066,3.067066,1.768370,2500
1977-05-25,3.092310,3.092310,3.092310,3.092310,1.782925,27500
1977-05-26,3.054444,3.054444,3.054444,3.054444,1.761092,500
1977-05-27,3.092310,3.092310,3.092310,3.092310,1.782925,2500
1977-05-31,3.231148,3.231148,3.231148,3.231148,1.862975,27500
1977-06-01,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-06-02,3.180662,3.180662,3.180662,3.180662,1.833866,1000
1977-06-03,3.168040,3.168040,3.168040,3.168040,1.826589,500
1977-06-06,3.205904,3.205904,3.205904,3.205904,1.848420,500
1977-06-07,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-06-08,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-06-09,3.142796,3.142796,3.142796,3.142796,1.812034,1000
1977-06-10,3.054444,3.054444,3.054444,3.054444,1.761092,1000
1977-06-13,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-06-14,3.130174,3.130174,3.130174,3.130174,1.804757,8500
1977-06-15,3.117554,3.117554,3.117554,3.117554,1.797480,500
1977-06-16,3.155418,3.155418,3.155418,3.155418,1.819311,500
1977-06-17,3.205904,3.205904,3.205904,3.205904,1.848420,1000
1977-06-20,3.180662,3.180662,3.180662,3.180662,1.833866,9000
1977-06-21,3.168040,3.168040,3.168040,3.168040,1.826589,500
1977-06-22,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-06-23,3.218526,3.218526,3.218526,3.218526,1.855697,500
1977-06-24,3.382608,3.382608,3.382608,3.382608,1.950301,1000
1977-06-27,3.445716,3.445716,3.445716,3.445716,1.986688,500
1977-06-28,3.407852,3.407852,3.407852,3.407852,1.964857,500
1977-06-29,3.319500,3.319500,3.319500,3.319500,1.913915,2500
1977-06-30,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-07-01,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-07-05,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-07-06,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-07-07,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-07-08,3.407852,3.407852,3.407852,3.407852,1.964857,7500
1977-07-11,3.382608,3.382608,3.382608,3.382608,1.950301,500
1977-07-12,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-07-13,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-07-15,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-07-18,3.243770,3.243770,3.243770,3.243770,1.870253,500
1977-07-19,3.231148,3.231148,3.231148,3.231148,1.862975,500
1977-07-20,3.205904,3.205904,3.205904,3.205904,1.848420,500
1977-07-21,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-07-22,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-07-25,3.104932,3.104932,3.104932,3.104932,1.790204,2500
1977-07-26,3.092310,3.092310,3.092310,3.092310,1.782925,8000
1977-07-27,3.092310,3.092310,3.092310,3.092310,1.782925,500
1977-07-28,3.054444,3.054444,3.054444,3.054444,1.761092,500
1977-07-29,3.092310,3.092310,3.092310,3.092310,1.782925,500
1977-08-01,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-08-02,3.168040,3.168040,3.168040,3.168040,1.826589,1000
1977-08-03,3.168040,3.168040,3.168040,3.168040,1.826589,500
1977-08-04,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-08-05,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-08-08,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-08-09,3.092310,3.092310,3.092310,3.092310,1.782925,500
1977-08-10,3.092310,3.092310,3.092310,3.092310,1.782925,500
1977-08-11,3.155418,3.155418,3.155418,3.155418,1.819311,2500
1977-08-12,3.104932,3.104932,3.104932,3.104932,1.790204,2500
1977-08-15,3.104932,3.104932,3.104932,3.104932,1.790204,500
1977-08-16,3.155418,3.155418,3.155418,3.155418,1.819311,500
1977-08-17,3.180662,3.180662,3.180662,3.180662,1.833866,3000
1977-08-18,3.231148,3.231148,3.231148,3.231148,1.862975,107500
1977-08-19,3.269014,3.269014,3.269014,3.269014,1.884807,7500
1977-08-22,3.281634,3.281634,3.281634,3.281634,1.892083,1000
1977-08-23,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-08-24,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-08-25,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-08-26,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-08-29,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-08-30,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-08-31,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-09-01,3.281634,3.281634,3.281634,3.281634,1.892083,10000
1977-09-02,3.269014,3.269014,3.269014,3.269014,1.884807,500
1977-09-06,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-09-07,3.269014,3.269014,3.269014,3.269014,1.884807,500
1977-09-08,3.256392,3.256392,3.256392,3.256392,1.877529,2500
1977-09-09,3.193284,3.193284,3.193284,3.193284,1.841143,500
1977-09-12,3.193284,3.193284,3.193284,3.193284,1.841143,500
1977-09-13,3.193284,3.193284,3.193284,3.193284,1.841143,500
1977-09-14,3.332122,3.332122,3.332122,3.332122,1.921194,8500
1977-09-15,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-09-16,3.332122,3.332122,3.332122,3.332122,1.921194,1000
1977-09-19,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-09-20,3.319500,3.319500,3.319500,3.319500,1.913915,8000
1977-09-21,3.332122,3.332122,3.332122,3.332122,1.921194,10000
1977-09-22,3.256392,3.256392,3.256392,3.256392,1.877529,8000
1977-09-23,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-09-26,3.256392,3.256392,3.256392,3.256392,1.877529,10000
1977-09-27,3.269014,3.269014,3.269014,3.269014,1.884807,20000
1977-09-28,3.357364,3.357364,3.357364,3.357364,1.935747,18500
1977-09-29,3.521446,3.521446,3.521446,3.521446,2.030351,3000
1977-09-30,3.407852,3.407852,3.407852,3.407852,1.964857,14000
1977-10-03,3.332122,3.332122,3.332122,3.332122,1.921194,7500
1977-10-04,3.332122,3.332122,3.332122,3.332122,1.921194,33500
1977-10-05,3.344744,3.344744,3.344744,3.344744,1.928470,500
1977-10-06,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-10-07,3.306878,3.306878,3.306878,3.306878,1.906639,500
1977-10-10,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-10-11,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-10-12,3.319500,3.319500,3.319500,3.319500,1.913915,8500
1977-10-13,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-14,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-17,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-18,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-19,3.332122,3.332122,3.332122,3.332122,1.921194,1000
1977-10-20,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-10-21,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-24,3.332122,3.332122,3.332122,3.332122,1.921194,500
1977-10-25,3.332122,3.332122,3.332122,3.332122,1.921194,1000
1977-10-26,3.319500,3.319500,3.319500,3.319500,1.913915,500
1977-10-27,3.332122,3.332122,3.332122,3.332122,1.921194,8000
1977-10-28,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-10-31,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-11-01,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-11-02,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-11-03,3.281634,3.281634,3.281634,3.281634,1.892083,500
1977-11-04,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-11-07,3.256392,3.256392,3.256392,3.256392,1.877529,500
1977-11-08,3.193284,3.193284,3.193284,3.193284,1.841143,500
1977-11-09,3.205904,3.205904,3.205904,3.205904,1.848420,500
1977-11-10,3.168040,3.168040,3.168040,3.168040,1.826589,18500
1977-11-11,3.205904,3.205904,3.205904,3.205904,1.848420,1000
1977-11-14,3.218526,3.218526,3.218526,3.218526,1.855697,500
1977-11-15,3.218526,3.218526,3.218526,3.218526,1.855697,500
1977-11-16,3.218526,3.218526,3.218526,3.218526,1.855697,500
1977-11-17,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-11-18,3.218526,3.218526,3.218526,3.218526,1.855697,500
1977-11-21,3.205904,3.205904,3.205904,3.205904,1.848420,500
1977-11-22,3.180662,3.180662,3.180662,3.180662,1.833866,500
1977-11-23,3.180662,3.180662,3.180662,3.180662,1.833866,10000
1977-11-25,3.104932,3.104932,3.104932,3.104932,1.790204,10000
1977-11-28,3.130174,3.130174,3.130174,3.130174,1.804757,500
1977-11-29,3.117554,3.117554,3.117554,3.117554,1.797480,2500
1977-11-30,3.142796,3.142796,3.142796,3.142796,1.812034,500
1977-12-01,3.130174,3.130174,3.130174,3.130174,1.804757,1000
1977-12-02,3.092310,3.092310,3.092310,3.092310,1.782925,15000
1977-12-05,3.016580,3.016580,3.016580,3.016580,1.739262,2500
1977-12-06,2.940850,2.940850,2.940850,2.940850,1.695598,15000
1977-12-07,2.865120,2.865120,2.865120,2.865120,1.651935,500
1977-12-08,2.877742,2.877742,2.877742,2.877742,1.659212,18000
1977-12-09,2.865120,2.865120,2.865120,2.865120,1.651935,500
1977-12-12,2.865120,2.865120,2.865120,2.865120,1.651935,1000
1977-12-13,2.852498,2.852498,2.852498,2.852498,1.644657,500
1977-12-14,2.890364,2.890364,2.890364,2.890364,1.666490,18500
1977-12-15,2.877742,2.877742,2.877742,2.877742,1.659212,500
1977-12-16,2.915606,2.915606,2.915606,2.915606,1.681043,24000
1977-12-19,2.915606,2.915606,2.915606,2.915606,1.681043,500
1977-12-20,2.915606,2.915606,2.915606,2.915606,1.681043,1000
1977-12-21,2.890364,2.890364,2.890364,2.890364,1.666490,500
1977-12-22,2.827254,2.827254,2.827254,2.827254,1.630103,18000
1977-12-23,2.827254,2.827254,2.827254,2.827254,1.630103,500
1977-12-27,2.600064,2.600064,2.600064,2.600064,1.499112,3000
1977-12-28,2.637930,2.637930,2.637930,2.637930,1.520945,500
1977-12-29,2.637930,2.637930,2.637930,2.637930,1.520945,500
1977-12-30,2.625308,2.625308,2.625308,2.625308,1.513667,25000
1978-01-03,2.637930,2.637930,2.637930,2.637930,1.520945,500
1978-01-04,2.625308,2.625308,2.625308,2.625308,1.513667,500
1978-01-05,2.625308,2.625308,2.625308,2.625308,1.513667,500
1978-01-06,2.637930,2.637930,2.637930,2.637930,1.520945,15000
1978-01-09,2.637930,2.637930,2.637930,2.637930,1.520945,10000
1978-01-10,2.675794,2.675794,2.675794,2.675794,1.542776,500
1978-01-11,2.776768,2.776768,2.776768,2.776768,1.600994,2500
1978-01-12,2.789390,2.789390,2.789390,2.789390,1.608270,500
1978-01-13,2.839876,2.839876,2.839876,2.839876,1.637380,1000
1978-01-16,2.928228,2.928228,2.928228,2.928228,1.688321,500
1978-01-17,2.902984,2.902984,2.902984,2.902984,1.673766,500
1978-01-18,3.016580,3.016580,3.016580,3.016580,1.739262,8000
1978-01-19,3.003958,3.003958,3.003958,3.003958,1.731984,500
1978-01-20,2.953472,2.953472,2.953472,2.953472,1.702876,500
1978-01-23,2.902984,2.902984,2.902984,2.902984,1.673766,500
1978-01-24,2.928228,2.928228,2.928228,2.928228,1.688321,18000
1978-01-25,2.940850,2.940850,2.940850,2.940850,1.695598,3000
1978-01-26,2.991336,2.991336,2.991336,2.991336,1.724707,500
1978-01-27,3.029202,3.029202,3.029202,3.029202,1.746540,2500
1978-01-30,3.092310,3.092310,3.092310,3.092310,1.782925,500
1978-01-31,3.142796,3.142796,3.142796,3.142796,1.812034,32000
1978-02-01,3.104932,3.104932,3.104932,3.104932,1.790204,2500
1978-02-02,3.104932,3.104932,3.104932,3.104932,1.790204,1000
1978-02-03,3.130174,3.130174,3.130174,3.130174,1.804757,500
1978-02-06,3.180662,3.180662,3.180662,3.180662,1.833866,500
1978-02-07,3.193284,3.193284,3.193284,3.193284,1.841143,2500
1978-02-08,3.269014,3.269014,3.269014,3.269014,1.884807,1000
1978-02-09,3.243770,3.243770,3.243770,3.243770,1.870253,500
1978-02-10,3.231148,3.231148,3.231148,3.231148,1.862975,1000
1978-02-13,3.231148,3.231148,3.231148,3.231148,1.862975,2500
1978-02-14,3.218526,3.218526,3.218526,3.218526,1.855697,3000
1978-02-15,3.269014,3.269014,3.269014,3.269014,1.884807,500
1978-02-16,3.407852,3.407852,3.407852,3.407852,1.964857,8000
1978-02-17,3.357364,3.357364,3.357364,3.357364,1.935747,500
1978-02-21,3.369986,3.369986,3.369986,3.369986,1.943024,500
1978-02-22,3.483582,3.483582,3.483582,3.483582,2.008520,49500
1978-02-23,3.445716,3.445716,3.445716,3.445716,1.986688,7500
1978-02-24,3.458338,3.458338,3.458338,3.458338,1.993964,2500
1978-02-27,3.521446,3.521446,3.521446,3.521446,2.030351,8500
1978-02-28,3.508824,3.508824,3.508824,3.508824,2.023073,2500
1978-03-01,3.470960,3.470960,3.470960,3.470960,2.001242,500
1978-03-02,3.445716,3.445716,3.445716,3.445716,1.986688,500
1978-03-03,3.458338,3.458338,3.458338,3.458338,1.993964,500
1978-03-06,3.407852,3.407852,3.407852,3.407852,1.964857,1000
1978-03-07,3.420474,3.420474,3.420474,3.420474,1.972134,18500
1978-03-08,3.420474,3.420474,3.420474,3.420474,1.972134,1000
1978-03-09,3.458338,3.458338,3.458338,3.458338,1.993964,10000
1978-03-10,3.559312,3.559312,3.559312,3.559312,2.052183,40000
1978-03-13,3.609798,3.609798,3.609798,3.609798,2.081292,15000
1978-03-14,3.698150,3.698150,3.698150,3.698150,2.132233,58500
1978-03-15,3.698150,3.698150,3.698150,3.698150,2.132233,101500
1978-03-16,3.685528,3.685528,3.685528,3.685528,2.124955,8000
1978-03-17,3.647664,3.647664,3.647664,3.647664,2.103123,2500
1978-03-20,3.584554,3.584554,3.584554,3.584554,2.066737,7500
1978-03-21,3.584554,3.584554,3.584554,3.584554,2.066737,500
1978-03-22,3.597176,3.597176,3.597176,3.597176,2.074014,2500
1978-03-23,3.635042,3.635042,3.635042,3.635042,2.095847,32000
