Date,Open,High,Low,Close,Adj Close,Volume
1989-09-19,0.000000,0.371094,0.359375,0.371094,0.293607,1673600
1989-09-20,0.000000,0.375000,0.363281,0.363281,0.287426,262400
1989-09-21,0.000000,0.363281,0.363281,0.363281,0.287426,201600
1989-09-22,0.000000,0.375000,0.363281,0.375000,0.296698,16000
1989-09-25,0.000000,0.375000,0.363281,0.363281,0.287426,195200
1989-09-26,0.000000,0.375000,0.367188,0.371094,0.293607,131200
1989-09-27,0.000000,0.371094,0.363281,0.371094,0.293607,1968000
1989-09-28,0.000000,0.375000,0.367188,0.375000,0.296698,2019200
1989-09-29,0.000000,0.378906,0.367188,0.378906,0.299788,364800
1989-10-02,0.000000,0.386719,0.375000,0.386719,0.305970,707200
1989-10-03,0.000000,0.398438,0.386719,0.386719,0.305970,563200
1989-10-04,0.000000,0.398438,0.386719,0.386719,0.305970,726400
1989-10-05,0.000000,0.394531,0.382813,0.386719,0.305970,572800
1989-10-06,0.000000,0.429688,0.390625,0.429688,0.339966,2908800
1989-10-09,0.445313,0.484375,0.445313,0.476563,0.377053,4614400
1989-10-10,0.484375,0.500000,0.484375,0.500000,0.395597,6339200
1989-10-11,0.503906,0.507813,0.488281,0.496094,0.392506,5324800
1989-10-12,0.496094,0.496094,0.468750,0.472656,0.373963,1801600
1989-10-13,0.476563,0.488281,0.472656,0.472656,0.373963,1974400
1989-10-16,0.437500,0.460938,0.410156,0.441406,0.349238,2611200
1989-10-17,0.441406,0.460938,0.433594,0.460938,0.364691,2736000
1989-10-18,0.460938,0.492188,0.460938,0.488281,0.386325,2115200
1989-10-19,0.496094,0.523438,0.492188,0.519531,0.411050,1792000
1989-10-20,0.507813,0.519531,0.503906,0.507813,0.401778,489600
1989-10-23,0.511719,0.511719,0.484375,0.488281,0.386325,668800
1989-10-24,0.500000,0.500000,0.484375,0.492188,0.389416,899200
1989-10-25,0.496094,0.566406,0.484375,0.562500,0.445047,5222400
1989-10-26,0.558594,0.562500,0.542969,0.542969,0.429594,5385600
1989-10-27,0.542969,0.550781,0.527344,0.539063,0.426503,380800
1989-10-30,0.539063,0.539063,0.515625,0.519531,0.411050,1171200
1989-10-31,0.519531,0.531250,0.519531,0.527344,0.417231,1721600
1989-11-01,0.527344,0.527344,0.519531,0.519531,0.411050,112000
1989-11-02,0.515625,0.515625,0.515625,0.515625,0.407960,64000
1989-11-03,0.523438,0.523438,0.515625,0.523438,0.414141,128000
1989-11-06,0.515625,0.523438,0.515625,0.515625,0.407960,208000
1989-11-07,0.500000,0.511719,0.500000,0.511719,0.404869,358400
1989-11-08,0.511719,0.515625,0.503906,0.507813,0.401778,406400
1989-11-09,0.503906,0.515625,0.503906,0.515625,0.407960,115200
1989-11-10,0.515625,0.515625,0.503906,0.511719,0.404869,131200
1989-11-13,0.503906,0.511719,0.500000,0.511719,0.404869,816000
1989-11-14,0.496094,0.511719,0.496094,0.507813,0.401778,128000
1989-11-15,0.507813,0.507813,0.500000,0.507813,0.401778,204800
1989-11-16,0.511719,0.511719,0.503906,0.503906,0.398688,211200
1989-11-17,0.500000,0.511719,0.500000,0.500000,0.395597,80000
1989-11-20,0.507813,0.507813,0.488281,0.488281,0.386325,291200
1989-11-21,0.488281,0.488281,0.488281,0.488281,0.386325,25600
1989-11-22,0.488281,0.500000,0.488281,0.500000,0.395597,32000
1989-11-24,0.500000,0.500000,0.500000,0.500000,0.395597,38400
1989-11-27,0.500000,0.500000,0.488281,0.488281,0.386325,67200
1989-11-28,0.488281,0.523438,0.488281,0.519531,0.411050,624000
1989-11-29,0.519531,0.519531,0.507813,0.515625,0.407960,688000
1989-11-30,0.515625,0.523438,0.515625,0.523438,0.414141,547200
1989-12-01,0.523438,0.523438,0.515625,0.515625,0.407960,307200
1989-12-04,0.515625,0.523438,0.507813,0.515625,0.407960,604800
1989-12-05,0.515625,0.515625,0.507813,0.507813,0.401778,588800
1989-12-06,0.515625,0.523438,0.511719,0.511719,0.404869,668800
1989-12-07,0.523438,0.523438,0.511719,0.515625,0.407960,201600
1989-12-08,0.515625,0.515625,0.507813,0.507813,0.401778,480000
1989-12-11,0.507813,0.507813,0.492188,0.496094,0.392506,326400
1989-12-12,0.496094,0.503906,0.496094,0.503906,0.398688,176000
1989-12-13,0.496094,0.503906,0.496094,0.503906,0.398688,44800
1989-12-14,0.496094,0.503906,0.496094,0.503906,0.398688,118400
1989-12-15,0.496094,0.519531,0.496094,0.515625,0.407960,1203200
1989-12-18,0.511719,0.523438,0.511719,0.519531,0.411050,76800
1989-12-19,0.519531,0.519531,0.511719,0.515625,0.407960,1299200
1989-12-20,0.523438,0.550781,0.519531,0.546875,0.432684,1398400
1989-12-21,0.546875,0.558594,0.539063,0.558594,0.441956,521600
1989-12-22,0.558594,0.589844,0.554688,0.578125,0.457409,816000
1989-12-26,0.597656,0.617188,0.578125,0.613281,0.485225,659200
1989-12-27,0.617188,0.664063,0.609375,0.621094,0.491406,1961600
1989-12-28,0.632813,0.640625,0.617188,0.621094,0.491406,2022400
1989-12-29,0.617188,0.640625,0.617188,0.632813,0.500678,2243200
1990-01-02,0.640625,0.656250,0.621094,0.656250,0.519221,665600
1990-01-03,0.656250,0.679688,0.632813,0.648438,0.513040,2028800
1990-01-04,0.640625,0.640625,0.625000,0.632813,0.500678,1011200
1990-01-05,0.632813,0.632813,0.621094,0.621094,0.491406,160000
1990-01-08,0.621094,0.625000,0.621094,0.621094,0.491406,1129600
1990-01-09,0.625000,0.632813,0.621094,0.625000,0.494496,384000
1990-01-10,0.632813,0.632813,0.621094,0.625000,0.494496,380800
1990-01-11,0.625000,0.628906,0.621094,0.625000,0.494496,467200
1990-01-12,0.621094,0.628906,0.621094,0.628906,0.497587,560000
1990-01-15,0.625000,0.628906,0.621094,0.628906,0.497587,288000
1990-01-16,0.617188,0.625000,0.609375,0.625000,0.494496,441600
1990-01-17,0.609375,0.621094,0.605469,0.609375,0.482134,1116800
1990-01-18,0.589844,0.597656,0.585938,0.593750,0.469771,1516800
1990-01-19,0.589844,0.597656,0.582031,0.585938,0.463590,969600
1990-01-22,0.585938,0.585938,0.570313,0.574219,0.454319,2531200
1990-01-23,0.578125,0.578125,0.562500,0.578125,0.457409,9673600
1990-01-24,0.562500,0.593750,0.562500,0.578125,0.457409,2662400
1990-01-25,0.593750,0.593750,0.578125,0.582031,0.460500,320000
1990-01-26,0.582031,0.589844,0.578125,0.585938,0.463590,860800
1990-01-29,0.578125,0.593750,0.578125,0.582031,0.460500,176000
1990-01-30,0.585938,0.585938,0.429688,0.460938,0.364691,3984000
1990-01-31,0.500000,0.500000,0.468750,0.468750,0.370872,2608000
1990-02-01,0.484375,0.484375,0.460938,0.476563,0.377053,771200
1990-02-02,0.476563,0.480469,0.468750,0.476563,0.377053,656000
1990-02-05,0.476563,0.476563,0.453125,0.472656,0.373963,1344000
1990-02-06,0.453125,0.468750,0.453125,0.468750,0.370872,2406400
1990-02-07,0.468750,0.476563,0.453125,0.460938,0.364691,1427200
1990-02-08,0.476563,0.515625,0.476563,0.507813,0.401778,889600
1990-02-09,0.507813,0.546875,0.507813,0.539063,0.426503,7152000
1990-02-12,0.546875,0.578125,0.539063,0.554688,0.438865,1420800
1990-02-13,0.554688,0.554688,0.546875,0.554688,0.438865,246400
1990-02-14,0.539063,0.554688,0.539063,0.546875,0.432684,499200
1990-02-15,0.546875,0.562500,0.546875,0.562500,0.445047,1750400
1990-02-16,0.562500,0.570313,0.546875,0.546875,0.432684,700800
1990-02-20,0.546875,0.570313,0.546875,0.570313,0.451228,825600
1990-02-21,0.546875,0.558594,0.531250,0.554688,0.438865,201600
1990-02-22,0.554688,0.562500,0.539063,0.539063,0.426503,3308800
1990-02-23,0.562500,0.562500,0.539063,0.539063,0.426503,67200
1990-02-26,0.546875,0.546875,0.531250,0.539063,0.426503,150400
1990-02-27,0.562500,0.562500,0.539063,0.542969,0.429594,764800
1990-02-28,0.554688,0.554688,0.515625,0.531250,0.420322,6195200
1990-03-01,0.507813,0.531250,0.507813,0.507813,0.401778,278400
1990-03-02,0.507813,0.531250,0.507813,0.515625,0.407960,169600
1990-03-05,0.515625,0.523438,0.500000,0.500000,0.395597,480000
1990-03-06,0.484375,0.507813,0.484375,0.507813,0.401778,160000
1990-03-07,0.507813,0.507813,0.492188,0.492188,0.389416,963200
1990-03-08,0.484375,0.500000,0.484375,0.484375,0.383235,352000
1990-03-09,0.500000,0.500000,0.476563,0.488281,0.386325,918400
1990-03-12,0.484375,0.484375,0.460938,0.464844,0.367782,2460800
1990-03-13,0.460938,0.476563,0.460938,0.476563,0.377053,112000
1990-03-14,0.476563,0.500000,0.468750,0.476563,0.377053,2617600
1990-03-15,0.507813,0.507813,0.500000,0.500000,0.395597,217600
1990-03-16,0.500000,0.511719,0.484375,0.492188,0.389416,2086400
1990-03-19,0.492188,0.542969,0.492188,0.542969,0.429594,1561600
1990-03-20,0.546875,0.554688,0.523438,0.546875,0.432684,1756800
1990-03-21,0.539063,0.570313,0.539063,0.570313,0.451228,6304000
1990-03-22,0.570313,0.570313,0.554688,0.554688,0.438865,1856000
1990-03-23,0.562500,0.601563,0.562500,0.593750,0.469771,3232000
1990-03-26,0.601563,0.625000,0.601563,0.609375,0.482134,4323200
1990-03-27,0.632813,0.632813,0.609375,0.625000,0.494496,2972800
1990-03-28,0.632813,0.632813,0.585938,0.585938,0.463590,617600
1990-03-29,0.585938,0.609375,0.585938,0.609375,0.482134,905600
1990-03-30,0.609375,0.617188,0.593750,0.593750,0.469771,99200
1990-04-02,0.585938,0.601563,0.585938,0.585938,0.463590,284800
1990-04-03,0.593750,0.632813,0.593750,0.632813,0.500678,336000
1990-04-04,0.632813,0.640625,0.609375,0.617188,0.488315,704000
1990-04-05,0.625000,0.625000,0.617188,0.617188,0.488315,4396800
1990-04-06,0.625000,0.625000,0.617188,0.625000,0.494496,240000
1990-04-09,0.625000,0.625000,0.609375,0.609375,0.482134,217600
1990-04-10,0.609375,0.617188,0.593750,0.593750,0.469771,332800
1990-04-11,0.609375,0.617188,0.601563,0.609375,0.482134,924800
1990-04-12,0.609375,0.640625,0.609375,0.617188,0.488315,1155200
1990-04-16,0.632813,0.632813,0.617188,0.617188,0.488315,80000
1990-04-17,0.632813,0.632813,0.609375,0.609375,0.482134,502400
1990-04-18,0.617188,0.625000,0.601563,0.601563,0.475953,89600
1990-04-19,0.593750,0.617188,0.593750,0.601563,0.475953,147200
1990-04-20,0.601563,0.617188,0.593750,0.601563,0.475953,624000
1990-04-23,0.601563,0.601563,0.601563,0.601563,0.475953,150400
1990-04-24,0.601563,0.601563,0.601563,0.601563,0.475953,86400
1990-04-25,0.601563,0.601563,0.593750,0.593750,0.469771,547200
1990-04-26,0.609375,0.617188,0.593750,0.601563,0.475953,995200
1990-04-27,0.601563,0.601563,0.585938,0.585938,0.463590,236800
1990-04-30,0.617188,0.617188,0.601563,0.609375,0.482134,294400
1990-05-01,0.601563,0.625000,0.601563,0.625000,0.494496,38400
1990-05-02,0.625000,0.664063,0.617188,0.636719,0.503768,2044800
1990-05-03,0.648438,0.656250,0.640625,0.640625,0.506859,1091200
1990-05-04,0.656250,0.679688,0.648438,0.664063,0.525403,2566400
1990-05-07,0.664063,0.679688,0.648438,0.671875,0.531584,1219200
1990-05-08,0.664063,0.664063,0.640625,0.640625,0.506859,3065600
1990-05-09,0.640625,0.656250,0.640625,0.640625,0.506859,1907200
1990-05-10,0.656250,0.679688,0.640625,0.679688,0.537765,1344000
1990-05-11,0.679688,0.703125,0.664063,0.703125,0.556308,2649600
1990-05-14,0.726563,0.773438,0.695313,0.757813,0.599577,4646400
1990-05-15,0.742188,0.789063,0.742188,0.789063,0.624302,1769600
1990-05-16,0.773438,0.789063,0.742188,0.742188,0.587215,2172800
1990-05-17,0.765625,0.781250,0.742188,0.773438,0.611939,2758400
1990-05-18,0.781250,0.792969,0.757813,0.789063,0.624302,1468800
1990-05-21,0.789063,0.820313,0.773438,0.796875,0.630483,1760000
1990-05-22,0.851563,0.859375,0.820313,0.851563,0.673751,1788800
1990-05-23,0.851563,0.898438,0.843750,0.898438,0.710838,4208000
1990-05-24,0.898438,0.968750,0.882813,0.937500,0.741744,2499200
1990-05-25,0.921875,0.945313,0.914063,0.929688,0.735563,2038400
1990-05-29,0.914063,0.937500,0.898438,0.929688,0.735563,2473600
1990-05-30,0.921875,0.945313,0.921875,0.945313,0.747926,1193600
1990-05-31,0.945313,0.945313,0.898438,0.925781,0.732472,1648000
1990-06-01,0.914063,0.945313,0.914063,0.937500,0.741744,572800
1990-06-04,0.921875,0.968750,0.914063,0.968750,0.766470,780800
1990-06-05,0.992188,1.007813,0.968750,0.992188,0.785013,1132800
1990-06-06,0.984375,1.007813,0.960938,0.992188,0.785013,4220800
1990-06-07,1.000000,1.000000,0.929688,0.953125,0.754107,1120000
1990-06-08,0.929688,0.960938,0.859375,0.859375,0.679933,848000
1990-06-11,0.859375,0.921875,0.859375,0.914063,0.723201,886400
1990-06-12,0.953125,0.953125,0.921875,0.929688,0.735563,764800
1990-06-13,0.929688,0.953125,0.921875,0.921875,0.729382,230400
1990-06-14,0.921875,0.945313,0.914063,0.929688,0.735563,288000
1990-06-15,0.914063,0.945313,0.914063,0.914063,0.723201,419200
1990-06-18,0.921875,0.921875,0.867188,0.867188,0.686114,2060800
1990-06-19,0.894531,0.898438,0.867188,0.898438,0.710838,518400
1990-06-20,0.882813,0.906250,0.882813,0.906250,0.717020,569600
1990-06-21,0.906250,0.921875,0.890625,0.921875,0.729382,1302400
1990-06-22,0.921875,0.921875,0.890625,0.921875,0.729382,64000
1990-06-25,0.914063,0.921875,0.890625,0.890625,0.704657,198400
1990-06-26,0.914063,0.914063,0.890625,0.914063,0.723201,800000
1990-06-27,0.898438,0.906250,0.882813,0.906250,0.717020,156800
1990-06-28,0.906250,0.906250,0.894531,0.894531,0.707748,649600
1990-06-29,0.882813,0.921875,0.882813,0.914063,0.723201,1094400
1990-07-02,0.921875,0.921875,0.898438,0.914063,0.723201,64000
1990-07-03,0.898438,0.914063,0.898438,0.898438,0.710838,108800
1990-07-05,0.898438,0.929688,0.898438,0.929688,0.735563,342400
1990-07-06,0.906250,0.937500,0.906250,0.937500,0.741744,217600
1990-07-09,0.921875,0.976563,0.921875,0.960938,0.760288,1382400
1990-07-10,0.953125,0.976563,0.953125,0.976563,0.772651,390400
1990-07-11,0.976563,0.992188,0.953125,0.992188,0.785013,1264000
1990-07-12,0.960938,1.000000,0.960938,1.000000,0.791194,640000
1990-07-13,1.023438,1.039063,1.007813,1.023438,0.809738,1632000
1990-07-16,1.031250,1.031250,1.000000,1.000000,0.791194,940800
1990-07-17,1.000000,1.031250,0.988281,1.015625,0.803556,531200
1990-07-18,0.984375,1.007813,0.960938,0.992188,0.785013,339200
1990-07-19,0.960938,1.015625,0.949219,0.992188,0.785013,896000
1990-07-20,1.015625,1.015625,0.984375,0.984375,0.778832,70400
1990-07-23,0.984375,1.000000,0.937500,0.937500,0.741744,979200
1990-07-24,0.937500,1.031250,0.937500,1.007813,0.797376,1264000
1990-07-25,1.031250,1.031250,1.000000,1.000000,0.791194,1548800
1990-07-26,1.031250,1.031250,0.968750,0.992188,0.785013,816000
1990-07-27,0.992188,1.015625,0.968750,1.007813,0.797376,761600
1990-07-30,1.000000,1.046875,1.000000,1.046875,0.828281,697600
1990-07-31,1.046875,1.046875,1.023438,1.046875,0.828281,1014400
1990-08-01,1.023438,1.039063,0.992188,1.000000,0.791194,928000
1990-08-02,0.953125,0.976563,0.945313,0.953125,0.754107,1110400
1990-08-03,0.945313,0.976563,0.945313,0.953125,0.754107,3104000
1990-08-06,0.921875,0.945313,0.859375,0.875000,0.692295,2860800
1990-08-07,0.875000,0.898438,0.859375,0.898438,0.710838,918400
1990-08-08,0.890625,0.929688,0.890625,0.929688,0.735563,540800
1990-08-09,0.937500,0.953125,0.906250,0.929688,0.735563,192000
1990-08-10,0.945313,0.945313,0.945313,0.945313,0.747926,3200
1990-08-13,0.921875,0.945313,0.921875,0.945313,0.747926,185600
1990-08-14,0.945313,0.945313,0.921875,0.921875,0.729382,64000
1990-08-15,0.953125,0.953125,0.937500,0.953125,0.754107,339200
1990-08-16,0.937500,0.953125,0.921875,0.921875,0.729382,1139200
1990-08-17,0.882813,0.906250,0.820313,0.906250,0.717020,1907200
1990-08-20,0.882813,0.906250,0.875000,0.898438,0.710838,230400
1990-08-21,0.843750,0.867188,0.835938,0.867188,0.686114,348800
1990-08-22,0.835938,0.867188,0.820313,0.843750,0.667570,1356800
1990-08-23,0.781250,0.804688,0.718750,0.718750,0.568671,1756800
1990-08-24,0.750000,0.781250,0.742188,0.773438,0.611939,1644800
1990-08-27,0.820313,0.851563,0.812500,0.851563,0.673751,1120000
1990-08-28,0.843750,0.843750,0.843750,0.843750,0.667570,217600
1990-08-29,0.828125,0.875000,0.828125,0.875000,0.692295,243200
1990-08-30,0.875000,0.875000,0.828125,0.859375,0.679933,105600
1990-08-31,0.859375,0.875000,0.859375,0.875000,0.692295,195200
1990-09-04,0.843750,0.851563,0.828125,0.835938,0.661389,502400
1990-09-05,0.851563,0.875000,0.835938,0.875000,0.692295,659200
1990-09-06,0.835938,0.843750,0.812500,0.843750,0.667570,320000
1990-09-07,0.812500,0.828125,0.812500,0.828125,0.655208,438400
1990-09-10,0.859375,0.859375,0.804688,0.804688,0.636664,624000
1990-09-11,0.828125,0.828125,0.812500,0.820313,0.649027,265600
1990-09-12,0.796875,0.828125,0.781250,0.800781,0.633573,521600
1990-09-13,0.792969,0.812500,0.773438,0.789063,0.624302,553600
1990-09-14,0.757813,0.781250,0.750000,0.781250,0.618120,588800
1990-09-17,0.750000,0.781250,0.750000,0.765625,0.605758,1795200
1990-09-18,0.750000,0.773438,0.750000,0.773438,0.611939,380800
1990-09-19,0.781250,0.796875,0.765625,0.773438,0.611939,867200
1990-09-20,0.789063,0.789063,0.757813,0.765625,0.605758,182400
1990-09-21,0.750000,0.773438,0.750000,0.750000,0.593396,214400
1990-09-24,0.750000,0.765625,0.750000,0.757813,0.599577,496000
1990-09-25,0.750000,0.789063,0.750000,0.789063,0.624302,128000
1990-09-26,0.765625,0.796875,0.765625,0.796875,0.630483,102400
1990-09-27,0.765625,0.765625,0.734375,0.734375,0.581033,937600
1990-09-28,0.734375,0.757813,0.734375,0.757813,0.599577,275200
1990-10-01,0.750000,0.835938,0.750000,0.804688,0.636664,1225600
1990-10-02,0.835938,0.835938,0.765625,0.765625,0.605758,2304000
1990-10-03,0.765625,0.773438,0.750000,0.765625,0.605758,624000
1990-10-04,0.773438,0.773438,0.750000,0.750000,0.593396,9600
1990-10-05,0.750000,0.750000,0.703125,0.718750,0.568671,1123200
1990-10-08,0.734375,0.750000,0.710938,0.734375,0.581033,582400
1990-10-09,0.734375,0.734375,0.652344,0.660156,0.522312,1241600
1990-10-10,0.632813,0.656250,0.593750,0.625000,0.494496,3280000
1990-10-11,0.593750,0.625000,0.593750,0.593750,0.469771,2387200
1990-10-12,0.593750,0.625000,0.593750,0.593750,0.469771,348800
1990-10-15,0.593750,0.640625,0.593750,0.640625,0.506859,233600
1990-10-16,0.656250,0.718750,0.648438,0.703125,0.556308,2928000
1990-10-17,0.718750,0.750000,0.703125,0.703125,0.556308,121600
1990-10-18,0.734375,0.750000,0.718750,0.742188,0.587215,707200
1990-10-19,0.773438,0.804688,0.750000,0.796875,0.630483,1494400
1990-10-22,0.781250,0.828125,0.781250,0.820313,0.649027,883200
1990-10-23,0.828125,0.828125,0.804688,0.804688,0.636664,323200
1990-10-24,0.828125,0.867188,0.812500,0.812500,0.642845,1228800
1990-10-25,0.843750,0.843750,0.812500,0.835938,0.661389,2211200
1990-10-26,0.828125,0.828125,0.781250,0.792969,0.627392,691200
1990-10-29,0.765625,0.796875,0.757813,0.773438,0.611939,1561600
1990-10-30,0.773438,0.773438,0.742188,0.742188,0.587215,1046400
1990-10-31,0.742188,0.750000,0.742188,0.746094,0.590305,963200
1990-11-01,0.757813,0.765625,0.750000,0.757813,0.599577,1030400
1990-11-02,0.765625,0.781250,0.757813,0.781250,0.618120,476800
1990-11-05,0.781250,0.785156,0.750000,0.769531,0.608849,358400
1990-11-06,0.773438,0.781250,0.757813,0.757813,0.599577,2019200
1990-11-07,0.757813,0.781250,0.757813,0.781250,0.618120,57600
1990-11-08,0.750000,0.757813,0.718750,0.734375,0.581033,633600
1990-11-09,0.726563,0.742188,0.718750,0.742188,0.587215,281600
1990-11-12,0.750000,0.781250,0.750000,0.781250,0.618120,262400
1990-11-13,0.781250,0.781250,0.750000,0.781250,0.618120,118400
1990-11-14,0.750000,0.796875,0.750000,0.781250,0.618120,755200
1990-11-15,0.781250,0.812500,0.781250,0.804688,0.636664,1174400
1990-11-16,0.804688,0.804688,0.781250,0.800781,0.633573,80000
1990-11-19,0.781250,0.789063,0.781250,0.781250,0.618120,3132800
1990-11-20,0.789063,0.804688,0.781250,0.804688,0.636664,1337600
1990-11-21,0.804688,0.804688,0.777344,0.804688,0.636664,1046400
1990-11-23,0.781250,0.804688,0.781250,0.781250,0.618120,44800
1990-11-26,0.796875,0.796875,0.781250,0.796875,0.630483,19200
1990-11-27,0.804688,0.820313,0.796875,0.804688,0.636664,592000
1990-11-28,0.804688,0.835938,0.804688,0.828125,0.655208,224000
1990-11-29,0.828125,0.835938,0.812500,0.835938,0.661389,2147200
1990-11-30,0.835938,0.835938,0.820313,0.820313,0.649027,70400
1990-12-03,0.835938,0.843750,0.820313,0.828125,0.655208,1296000
1990-12-04,0.820313,0.835938,0.812500,0.835938,0.661389,835200
1990-12-05,0.828125,0.828125,0.820313,0.820313,0.649027,364800
1990-12-06,0.835938,0.835938,0.820313,0.832031,0.658298,1772800
1990-12-07,0.835938,0.843750,0.828125,0.843750,0.667570,160000
1990-12-10,0.828125,0.843750,0.828125,0.835938,0.661389,627200
1990-12-11,0.835938,0.835938,0.812500,0.828125,0.655208,275200
1990-12-12,0.812500,0.859375,0.812500,0.859375,0.679933,1004800
1990-12-13,0.859375,0.882813,0.851563,0.875000,0.692295,124800
1990-12-14,0.875000,0.875000,0.843750,0.843750,0.667570,64000
1990-12-17,0.835938,0.890625,0.835938,0.875000,0.692295,489600
1990-12-18,0.890625,0.914063,0.859375,0.914063,0.723201,227200
1990-12-19,0.914063,0.914063,0.882813,0.906250,0.717020,83200
1990-12-20,0.867188,0.898438,0.867188,0.898438,0.710838,89600
1990-12-21,0.898438,0.898438,0.890625,0.898438,0.710838,294400
1990-12-24,0.921875,0.921875,0.890625,0.890625,0.704657,112000
1990-12-26,0.914063,0.937500,0.914063,0.929688,0.735563,400000
1990-12-27,0.945313,0.945313,0.914063,0.945313,0.747926,192000
1990-12-28,0.937500,0.937500,0.906250,0.906250,0.717020,150400
1990-12-31,0.906250,0.906250,0.867188,0.906250,0.717020,1910400
1991-01-02,0.906250,0.921875,0.875000,0.906250,0.717020,553600
1991-01-03,0.890625,0.894531,0.875000,0.890625,0.704657,899200
1991-01-04,0.875000,0.914063,0.875000,0.890625,0.704657,374400
1991-01-07,0.851563,0.882813,0.851563,0.867188,0.686114,211200
1991-01-08,0.875000,0.875000,0.843750,0.843750,0.667570,105600
1991-01-09,0.882813,0.882813,0.835938,0.835938,0.661389,198400
1991-01-10,0.867188,0.875000,0.835938,0.867188,0.686114,115200
1991-01-11,0.859375,0.875000,0.851563,0.875000,0.692295,131200
1991-01-14,0.828125,0.843750,0.792969,0.843750,0.667570,694400
1991-01-15,0.812500,0.843750,0.812500,0.832031,0.658298,115200
1991-01-16,0.851563,0.859375,0.843750,0.843750,0.667570,195200
1991-01-17,0.914063,0.937500,0.890625,0.937500,0.741744,387200
1991-01-18,0.921875,0.929688,0.906250,0.906250,0.717020,307200
1991-01-21,0.929688,0.937500,0.906250,0.937500,0.741744,364800
1991-01-22,0.929688,0.953125,0.914063,0.953125,0.754107,604800
1991-01-23,0.960938,0.960938,0.921875,0.960938,0.760288,44800
1991-01-24,0.929688,0.976563,0.929688,0.945313,0.747926,400000
1991-01-25,0.957031,1.093750,0.937500,1.093750,0.865368,2556800
1991-01-28,1.093750,1.093750,1.054688,1.054688,0.834462,1363200
1991-01-29,1.054688,1.078125,1.054688,1.078125,0.853006,233600
1991-01-30,1.078125,1.117188,1.062500,1.109375,0.877731,2460800
1991-01-31,1.117188,1.132813,1.070313,1.109375,0.877731,2214400
1991-02-01,1.078125,1.117188,1.054688,1.062500,0.840644,2083200
1991-02-04,1.093750,1.117188,1.054688,1.101563,0.871550,6160000
1991-02-05,1.125000,1.132813,1.101563,1.132813,0.896275,6038400
1991-02-06,1.109375,1.140625,1.109375,1.132813,0.896275,2457600
1991-02-07,1.109375,1.140625,1.101563,1.117188,0.883912,2752000
